2,0.15360303413400758,0.4700374531835206,0.2692793931731985,0.18352059925093633
2,0.15170670037926676,0.6348314606741573,0.27054361567635904,0.18352059925093633
2,0.1498103666245259,0.8014981273408239,0.2743362831858407,0.17228464419475656
0,0.40139064475347663,0.5112359550561798,0.21871049304677623,0.16853932584269662
0,0.3994943109987358,0.6647940074906367,0.2225031605562579,0.16853932584269662
0,0.3988621997471555,0.8239700374531835,0.22376738305941846,0.17228464419475656
6,0.606826801517067,0.4419475655430712,0.20986093552465235,0.149812734082397
6,0.6219974715549936,0.5805243445692884,0.21997471554993678,0.149812734082397
6,0.6251580278128951,0.7247191011235955,0.22629582806573956,0.16104868913857678
6,0.6270543615676359,0.8595505617977528,0.22756005056890014,0.13857677902621723
5,0.859039190897598,0.4400749063670412,0.24905183312262957,0.15355805243445692
5,0.8672566371681416,0.5917602996254682,0.2503160556257901,0.149812734082397
5,0.8685208596713021,0.7322097378277154,0.2503160556257901,0.13108614232209737
5,0.8735777496839444,0.8707865168539326,0.24525916561314792,0.15355805243445692
