1,0.13088356729975226,0.2544529262086514,0.22047894302229562,0.1475826972010178
1,0.12345169281585466,0.3982188295165394,0.21552436003303055,0.16030534351145037
1,0.12180016515276632,0.5521628498727735,0.21552436003303055,0.1628498727735369
2,0.09042113955408754,0.648854961832061,0.15441783649876134,0.12213740458015267
2,0.10239471511147812,0.7735368956743003,0.15194054500412882,0.13231552162849872
2,0.10239471511147812,0.8944020356234097,0.15359207266721717,0.13486005089058525
6,0.3513625103220479,0.40966921119592875,0.21552436003303055,0.13231552162849872
6,0.34971098265895956,0.5330788804071247,0.21552436003303055,0.12468193384223919
2,0.3509496284062758,0.6526717557251909,0.236168455821635,0.12468193384223919
2,0.3476465730800991,0.7735368956743003,0.24277456647398843,0.12213740458015267
2,0.3468208092485549,0.8994910941475827,0.24277456647398843,0.1450381679389313
5,0.5957886044591247,0.4389312977099237,0.2402972749793559,0.1297709923664122
5,0.5941370767960363,0.5788804071246819,0.2402972749793559,0.15521628498727735
5,0.5928984310487201,0.7353689567430025,0.24112303881090008,0.16793893129770993
5,0.5904211395540875,0.8982188295165394,0.24277456647398843,0.16793893129770993
6,0.8406275805119736,0.4262086513994911,0.22625928984310487,0.13486005089058525
