5,0.12146165723108594,0.17616191904047976,0.1564590838908904,0.09745127436281859
5,0.1222336592897581,0.27211394302848574,0.15491507977354607,0.0944527736131934
5,0.1240349974266598,0.36806596701649175,0.15851775604734947,0.09745127436281859
5,0.12557900154400412,0.46926536731634183,0.15542974781266083,0.09295352323838081
5,0.1291816778178075,0.56071964017991,0.15851775604734947,0.08995502248875563
5,0.12815234173957799,0.6551724137931034,0.16057642820380855,0.09895052473763119
5,0.12815234173957799,0.7496251874062968,0.15851775604734947,0.09295352323838081
5,0.1276376737004632,0.8388305847076462,0.159547092125579,0.08545727136431784
0,0.28255275347400927,0.1896551724137931,0.13690169840452907,0.10044977511244378
0,0.2817807514153371,0.28335832083958024,0.13844570252187338,0.08695652173913043
0,0.28255275347400927,0.3740629685157421,0.1399897066392177,0.0944527736131934
0,0.2817807514153371,0.4707646176911544,0.13741636644364386,0.08995502248875563
6,0.28332475553268144,0.5629685157421289,0.13947503860010294,0.08845577211394302
6,0.28126608337622233,0.6544227886056971,0.14256304683479157,0.0944527736131934
6,0.2802367472979928,0.7466266866566716,0.1435923829130211,0.09295352323838081
6,0.2781780751415337,0.8365817091454273,0.14565105506948017,0.08995502248875563
2,0.44930519814719505,0.8238380809595203,0.1718991250643335,0.11544227886056972
2,0.4487905301080803,0.7031484257871065,0.17292846114256305,0.12293853073463268
2,0.4467318579516212,0.5824587706146926,0.16984045290787442,0.11544227886056972
2,0.4454451878538343,0.4617691154422789,0.1724137931034483,0.12293853073463268
1,0.43129181677817807,0.3575712143928036,0.13587236232629954,0.08245877061469266
1,0.4307771487390633,0.2773613193403298,0.13690169840452907,0.08095952023988005
1,0.4305198147195059,0.19415292353823088,0.1363870303654143,0.08545727136431784
2,0.6031909418425115,0.2571214392803598,0.14822439526505404,0.09745127436281859
2,0.603448275862069,0.3523238380809595,0.14770972722593928,0.09295352323838081
2,0.6042202779207411,0.44152923538230887,0.1471950591868245,0.09145427286356822
2,0.6047349459598559,0.5359820089955023,0.14616572310859496,0.10044977511244378
2,0.6062789500772002,0.6259370314842578,0.14925373134328357,0.07946026986506746
2,0.6078229541945446,0.6934032983508246,0.14822439526505404,0.07646176911544228
2,0.6083376222336593,0.767616191904048,0.14925373134328357,0.07196401799100449
2,0.6083376222336593,0.8425787106446777,0.14822439526505404,0.08095952023988005
3,0.7503860010293361,0.8395802098950524,0.1327843540916109,0.08395802098950525
3,0.7472979927946475,0.760119940029985,0.13175501801338138,0.07496251874062969
3,0.7475553268142049,0.6814092953523239,0.13226968605249614,0.08245877061469266
3,0.7467833247555327,0.6026986506746627,0.13587236232629954,0.07796101949025487
3,0.7444673185795162,0.52023988005997,0.1312403499742666,0.08695652173913043
3,0.7429233144621719,0.43778110944527737,0.13329902213072567,0.07796101949025487
3,0.7429233144621719,0.3598200899550225,0.13329902213072567,0.07796101949025487
3,0.7429233144621719,0.280359820089955,0.13329902213072567,0.08095952023988005
4,0.8975810602161606,0.5652173913043478,0.12454966546577458,0.08695652173913043
4,0.8952650540401441,0.6551724137931034,0.1291816778178075,0.09295352323838081
4,0.8957797220792589,0.7436281859070465,0.1312403499742666,0.08995502248875563
4,0.8947503860010293,0.835832083958021,0.13329902213072567,0.0944527736131934
5,0.8610396294390118,0.1469265367316342,0.0885229027277406,0.07196401799100449
5,0.8607822954194545,0.2136431784107946,0.08903757076685538,0.06146926536731634
5,0.8602676273803397,0.280359820089955,0.08800823468862584,0.07196401799100449
5,0.8515182707153885,0.3538230884557721,0.08492022645393721,0.07196401799100449
5,0.8535769428718477,0.4235382308845577,0.08903757076685538,0.06746626686656672
5,0.853834276891405,0.48950524737631185,0.0885229027277406,0.06446776611694154
5,0.9287184765826042,0.48500749625187406,0.06227483273288729,0.06746626686656672
5,0.9282038085434895,0.41829085457271364,0.06330416881111683,0.05997001499250375
5,0.925887802367473,0.3493253373313343,0.0638188368502316,0.07496251874062969
5,0.9310344827586207,0.27886056971514245,0.05352547606793618,0.06596701649175413
5,0.9302624806999485,0.2136431784107946,0.05198147195059187,0.06446776611694154
5,0.9302624806999485,0.14617691154422788,0.050952135872362324,0.06746626686656672
