2,0.072992700729927,0.5056980056980057,0.1334723670490094,0.1168091168091168
2,0.07872784150156413,0.6082621082621082,0.13451511991657977,0.08831908831908832
2,0.07977059436913451,0.707977207977208,0.13660062565172054,0.1111111111111111
2,0.08133472367049009,0.8076923076923077,0.1334723670490094,0.08831908831908832
5,0.0740354535974974,0.0811965811965812,0.13764337851929093,0.1225071225071225
5,0.0735140771637122,0.1908831908831909,0.1386861313868613,0.09686609686609686
5,0.07559958289885298,0.29772079772079774,0.13660062565172054,0.1225071225071225
5,0.07820646506777894,0.405982905982906,0.13138686131386862,0.09401709401709402
0,0.4045881126173097,0.3603988603988604,0.045881126173096975,0.5042735042735043
0,0.4551616266944734,0.3603988603988604,0.05526590198123045,0.5042735042735043
5,0.5980187695516163,0.17663817663817663,0.23253388946819603,0.15384615384615385
5,0.5969760166840459,0.3005698005698006,0.23253388946819603,0.1168091168091168
5,0.5933263816475496,0.41025641025641024,0.22940563086548488,0.12535612535612536
5,0.5901981230448383,0.5413105413105413,0.2273201251303441,0.10256410256410256
5,0.586548488008342,0.6467236467236467,0.22627737226277372,0.14245014245014245
5,0.5834202294056309,0.7606837606837606,0.22210636079249219,0.10826210826210826
5,0.5771637122002086,0.8646723646723646,0.22002085505735142,0.1339031339031339
1,0.9113660062565172,0.443019943019943,0.047966631908237745,0.5156695156695157
1,0.9546402502606882,0.4373219373219373,0.053180396246089674,0.5327635327635327
